Order_ID,Order_Date,Customer_ID,Gender,Age,City,Category,Product_Name,Quantity,Price,Discount,Total_Sales,Payment_Method,Rating,Delivery_Status
ORD02505,2025-03-31,C1973,Male,18,Hyderabad,Shoes,Sneakers,3,2999,15,7647.45,Cash,4.7,Cancelled
ORD02506,2025-02-27,C1354,Male,41,Hyderabad,Dress,Maxi Dress,4,2499,5,9496.2,Net Banking,3.9,Returned
ORD02507,2025-11-26,C1258,Female,47,Mumbai,Dress,Floral Dress,1,499,0,499.0,Cash,4.9,Cancelled
ORD02508,2025-09-05,C1136,Male,40,Delhi,Bottom,Jeans,1,2999,10,2699.1,Net Banking,4.5,Cancelled
ORD02509,2025-11-28,C1989,Female,37,Pune,Bottom,Leggings,3,499,5,1422.15,Net Banking,4.0,Cancelled
ORD02510,2025-06-10,C1155,Male,27,Hyderabad,Bottom,Trousers,3,1499,5,4272.15,Cash,4.4,Returned
ORD02511,2025-06-26,C1497,Female,49,Delhi,Bottom,Trousers,1,2999,20,2399.2,UPI,4.7,Cancelled
ORD02512,2025-05-15,C1643,Male,30,Bengaluru,Shoes,Heels,1,799,20,639.2,Card,4.7,Delivered
ORD02513,2025-08-27,C1104,Female,43,Hyderabad,Top,Crop Top,3,1499,0,4497.0,Net Banking,4.0,Cancelled
ORD02514,2025-12-22,C1251,Female,25,Hyderabad,Dress,Maxi Dress,4,2499,20,7996.8,Cash,4.2,Cancelled
ORD02515,2025-09-13,C1961,Female,41,Chennai,Bottom,Trousers,3,499,20,1197.6,Net Banking,4.6,Delivered
ORD02516,2025-02-21,C1019,Male,47,Delhi,Dress,Maxi Dress,1,799,20,639.2,UPI,4.7,Cancelled
ORD02517,2025-08-24,C1586,Female,54,Pune,Dress,Floral Dress,4,2499,0,9996.0,Net Banking,4.9,Cancelled
ORD02518,2025-02-20,C1407,Male,25,Chennai,Shoes,Sandals,2,1999,10,3598.2,Cash,4.0,Cancelled
ORD02519,2025-06-30,C1202,Female,49,Mumbai,Top,Crop Top,4,1499,15,5096.6,Cash,4.5,Cancelled
ORD02520,2025-03-07,C1136,Male,35,Pune,Bottom,Trousers,4,499,15,1696.6,Card,3.6,Delivered
ORD02521,2025-04-08,C1048,Female,37,Mumbai,Bottom,Jeans,2,1999,0,3998.0,Net Banking,3.6,Cancelled
ORD02522,2025-04-26,C1321,Female,54,Bengaluru,Bottom,Trousers,2,1499,15,2548.3,Net Banking,4.8,Delivered
ORD02523,2025-08-22,C1689,Male,41,Chennai,Bottom,Trousers,1,799,0,799.0,Net Banking,4.5,Returned
ORD02524,2025-06-25,C1185,Female,33,Chennai,Accessories,Handbag,4,2999,0,11996.0,Net Banking,4.3,Cancelled
ORD02525,2025-09-25,C1399,Female,55,Pune,Bottom,Trousers,1,799,20,639.2,UPI,4.8,Delivered
ORD02526,2025-03-27,C1330,Male,42,Pune,Top,T-Shirt,2,499,10,898.2,UPI,4.4,Cancelled
ORD02527,2025-06-06,C1403,Female,46,Delhi,Shoes,Sandals,2,2999,10,5398.2,Cash,4.7,Returned
ORD02528,2025-06-12,C1286,Female,22,Pune,Bottom,Trousers,2,799,10,1438.2,UPI,4.5,Cancelled
ORD02529,2025-08-19,C1192,Male,39,Mumbai,Accessories,Scarf,3,499,5,1422.15,UPI,4.1,Delivered
ORD02530,2025-08-08,C1525,Female,24,Hyderabad,Accessories,Scarf,1,2499,20,1999.2,Cash,3.8,Returned
ORD02531,2025-02-08,C1267,Male,30,Mumbai,Dress,Maxi Dress,4,2499,5,9496.2,Cash,3.7,Returned
ORD02532,2025-04-17,C1933,Female,18,Mumbai,Dress,Floral Dress,1,799,15,679.15,UPI,3.8,Cancelled
ORD02533,2025-10-21,C1010,Female,48,Bengaluru,Shoes,Heels,3,1499,15,3822.45,UPI,3.6,Cancelled
ORD02534,2025-09-05,C1431,Female,22,Chennai,Top,Shirt,4,799,20,2556.8,Net Banking,4.1,Delivered
ORD02535,2025-09-22,C1404,Male,37,Pune,Dress,Maxi Dress,2,499,10,898.2,Net Banking,4.3,Cancelled
ORD02536,2025-06-02,C1670,Female,43,Delhi,Top,T-Shirt,2,2999,5,5698.1,Net Banking,4.1,Returned
ORD02537,2025-12-17,C1770,Male,19,Bengaluru,Bottom,Jeans,1,1499,0,1499.0,Cash,4.0,Cancelled
ORD02538,2025-03-08,C1344,Male,46,Chennai,Dress,Kurti,4,2499,0,9996.0,UPI,3.8,Delivered
ORD02539,2025-07-23,C1557,Male,55,Bengaluru,Accessories,Handbag,3,1999,20,4797.6,Net Banking,3.6,Delivered
ORD02540,2025-02-04,C1612,Male,43,Chennai,Shoes,Heels,2,499,10,898.2,Card,4.9,Returned
ORD02541,2025-10-20,C1752,Male,53,Chennai,Top,Shirt,1,799,5,759.05,Net Banking,3.7,Returned
ORD02542,2025-07-08,C1558,Male,50,Delhi,Bottom,Trousers,1,799,20,639.2,Card,3.8,Cancelled
ORD02543,2025-05-03,C1906,Female,23,Bengaluru,Accessories,Scarf,1,499,15,424.15,Cash,4.0,Returned
ORD02544,2025-03-25,C1752,Male,37,Pune,Bottom,Leggings,2,2999,10,5398.2,UPI,3.7,Delivered
ORD02545,2025-09-20,C1974,Female,54,Hyderabad,Accessories,Handbag,2,499,20,798.4,UPI,4.0,Delivered
ORD02546,2025-02-11,C1877,Female,19,Mumbai,Bottom,Trousers,4,499,15,1696.6,UPI,4.9,Returned
ORD02547,2025-03-08,C1259,Female,18,Delhi,Shoes,Sandals,4,499,20,1596.8,UPI,4.0,Returned
ORD02548,2025-04-17,C1244,Female,42,Hyderabad,Bottom,Trousers,2,2999,20,4798.4,Cash,4.4,Delivered
ORD02549,2025-08-12,C1878,Male,18,Bengaluru,Accessories,Watch,4,1499,15,5096.6,Cash,4.8,Delivered
ORD02550,2025-11-24,C1780,Female,33,Pune,Bottom,Leggings,4,2499,5,9496.2,Card,4.8,Delivered
ORD02551,2025-09-13,C1917,Female,39,Pune,Top,Shirt,4,2499,15,8496.6,UPI,4.0,Returned
ORD02552,2025-08-13,C1742,Male,25,Hyderabad,Accessories,Watch,1,1999,10,1799.1,UPI,4.6,Returned
ORD02553,2025-01-27,C1465,Female,55,Chennai,Shoes,Sneakers,3,2999,10,8097.3,Cash,3.7,Returned
ORD02554,2025-10-22,C1484,Female,37,Bengaluru,Shoes,Sneakers,1,499,0,499.0,Cash,4.2,Returned
ORD02555,2025-08-22,C1155,Male,42,Chennai,Bottom,Leggings,3,1499,5,4272.15,Card,4.3,Returned
ORD02556,2025-10-24,C1010,Female,42,Hyderabad,Accessories,Watch,3,2499,0,7497.0,Cash,4.6,Cancelled
ORD02557,2025-04-04,C1944,Female,22,Mumbai,Shoes,Sneakers,4,1499,20,4796.8,Card,4.6,Returned
ORD02558,2025-08-22,C1449,Female,47,Pune,Accessories,Watch,1,1999,15,1699.15,Card,4.8,Cancelled
ORD02559,2025-10-29,C1188,Female,22,Chennai,Accessories,Watch,2,1499,5,2848.1,UPI,4.2,Delivered
ORD02560,2025-08-03,C1176,Male,20,Bengaluru,Shoes,Sneakers,3,499,5,1422.15,Card,4.3,Returned
ORD02561,2025-03-15,C1220,Male,34,Delhi,Top,T-Shirt,2,799,5,1518.1,Net Banking,3.6,Delivered
ORD02562,2025-05-13,C1724,Male,18,Bengaluru,Shoes,Sandals,1,2999,15,2549.15,Cash,4.3,Cancelled
ORD02563,2025-06-15,C1797,Male,37,Pune,Top,T-Shirt,3,1499,20,3597.6,Card,4.8,Cancelled
ORD02564,2025-07-15,C1882,Female,34,Hyderabad,Bottom,Jeans,4,2499,0,9996.0,Cash,3.5,Returned
ORD02565,2025-10-24,C1646,Male,34,Mumbai,Accessories,Watch,3,799,0,2397.0,Cash,3.7,Returned
ORD02566,2025-07-30,C1778,Female,26,Delhi,Bottom,Jeans,1,999,5,949.05,Cash,5.0,Delivered
ORD02567,2025-08-17,C1557,Female,19,Chennai,Shoes,Sandals,4,1999,20,6396.8,Card,4.5,Delivered
ORD02568,2025-02-08,C1939,Female,20,Pune,Top,Crop Top,2,799,0,1598.0,Cash,3.9,Cancelled
ORD02569,2025-10-04,C1830,Female,54,Hyderabad,Shoes,Heels,2,1999,20,3198.4,Net Banking,4.5,Delivered
ORD02570,2025-03-22,C1824,Female,54,Delhi,Accessories,Watch,2,2999,0,5998.0,Net Banking,3.9,Delivered
ORD02571,2025-06-03,C1117,Female,18,Mumbai,Accessories,Handbag,4,2499,20,7996.8,Card,4.1,Delivered
ORD02572,2025-02-10,C1718,Male,29,Hyderabad,Accessories,Scarf,1,1499,0,1499.0,Net Banking,3.5,Returned
ORD02573,2025-03-23,C1748,Male,23,Chennai,Bottom,Trousers,1,799,0,799.0,Net Banking,3.7,Returned
ORD02574,2025-09-13,C1634,Male,22,Pune,Bottom,Leggings,3,499,15,1272.45,Cash,3.9,Returned
ORD02575,2025-07-02,C1175,Female,54,Bengaluru,Shoes,Sneakers,4,999,0,3996.0,Cash,4.7,Returned
ORD02576,2025-10-01,C1930,Female,36,Chennai,Top,T-Shirt,2,2999,15,5098.3,Card,3.6,Delivered
ORD02577,2025-05-02,C1705,Male,43,Hyderabad,Dress,Kurti,3,1999,15,5097.45,UPI,3.7,Returned
ORD02578,2025-03-20,C1234,Male,43,Bengaluru,Dress,Floral Dress,3,999,15,2547.45,UPI,5.0,Returned
ORD02579,2025-07-06,C1045,Male,54,Bengaluru,Accessories,Watch,1,1999,15,1699.15,Net Banking,3.5,Cancelled
ORD02580,2025-02-07,C1585,Male,20,Pune,Shoes,Sandals,2,499,20,798.4,Card,3.7,Cancelled
ORD02581,2025-08-19,C1861,Male,35,Hyderabad,Bottom,Jeans,2,799,5,1518.1,Card,5.0,Returned
ORD02582,2025-11-20,C1930,Female,38,Pune,Accessories,Watch,2,1999,0,3998.0,UPI,4.0,Returned
ORD02583,2025-01-10,C1925,Female,39,Bengaluru,Top,Crop Top,4,499,10,1796.4,Cash,4.4,Cancelled
ORD02584,2025-05-02,C1596,Female,28,Bengaluru,Dress,Maxi Dress,2,999,20,1598.4,Card,4.7,Returned
ORD02585,2025-12-01,C1588,Female,46,Mumbai,Accessories,Handbag,2,2499,0,4998.0,Net Banking,3.8,Cancelled
ORD02586,2025-11-22,C1313,Male,39,Delhi,Shoes,Heels,2,2999,10,5398.2,Net Banking,3.9,Cancelled
ORD02587,2025-07-27,C1770,Female,32,Hyderabad,Shoes,Sneakers,4,999,15,3396.6,UPI,3.7,Delivered
ORD02588,2025-10-01,C1662,Male,36,Mumbai,Accessories,Scarf,1,2999,5,2849.05,Cash,3.9,Returned
ORD02589,2025-10-18,C1293,Male,22,Bengaluru,Accessories,Watch,1,2499,0,2499.0,Cash,4.6,Returned
ORD02590,2025-07-27,C1391,Male,26,Delhi,Top,Shirt,4,799,10,2876.4,Cash,4.8,Cancelled
ORD02591,2025-11-01,C1778,Male,35,Chennai,Top,T-Shirt,2,1499,20,2398.4,UPI,3.8,Delivered
ORD02592,2025-02-28,C1770,Female,29,Mumbai,Bottom,Jeans,4,799,0,3196.0,Net Banking,4.9,Returned
ORD02593,2025-01-07,C1899,Male,22,Hyderabad,Dress,Maxi Dress,4,2999,10,10796.4,Cash,4.1,Delivered
ORD02594,2025-05-20,C1459,Female,28,Mumbai,Accessories,Handbag,2,999,20,1598.4,Card,4.3,Cancelled
ORD02595,2025-09-04,C1806,Female,23,Delhi,Bottom,Trousers,4,2499,15,8496.6,Card,4.9,Cancelled
ORD02596,2025-08-27,C1746,Male,43,Delhi,Dress,Floral Dress,2,1499,5,2848.1,UPI,4.6,Delivered
ORD02597,2025-11-22,C1056,Female,37,Bengaluru,Top,T-Shirt,1,1999,0,1999.0,Net Banking,4.6,Delivered
ORD02598,2025-12-28,C1332,Female,34,Chennai,Bottom,Leggings,2,1499,20,2398.4,UPI,4.2,Cancelled
ORD02599,2025-11-03,C1147,Male,45,Bengaluru,Bottom,Jeans,2,499,15,848.3,Cash,4.4,Returned
ORD02600,2025-07-24,C1601,Male,35,Delhi,Accessories,Handbag,2,999,5,1898.1,Card,4.5,Cancelled
ORD02601,2025-12-22,C1227,Female,47,Mumbai,Accessories,Handbag,3,799,20,1917.6,Card,4.2,Cancelled
ORD02602,2025-06-24,C1254,Male,21,Mumbai,Dress,Floral Dress,2,499,15,848.3,Card,3.8,Returned
ORD02603,2025-05-10,C1022,Female,30,Chennai,Bottom,Jeans,2,799,10,1438.2,Net Banking,4.6,Delivered
ORD02604,2025-02-07,C1409,Male,26,Mumbai,Dress,Floral Dress,2,999,0,1998.0,Card,4.0,Returned
ORD02605,2025-07-02,C1332,Female,21,Hyderabad,Dress,Floral Dress,4,2499,0,9996.0,Cash,4.0,Cancelled
ORD02606,2025-07-21,C1312,Male,23,Hyderabad,Dress,Maxi Dress,2,799,10,1438.2,Card,4.9,Returned
ORD02607,2025-01-19,C1963,Female,51,Pune,Bottom,Jeans,2,999,5,1898.1,UPI,4.3,Delivered
ORD02608,2025-06-08,C1625,Female,22,Hyderabad,Bottom,Jeans,3,2499,5,7122.15,Net Banking,4.6,Delivered
ORD02609,2025-03-04,C1915,Female,45,Mumbai,Bottom,Trousers,4,2999,10,10796.4,Card,4.0,Cancelled
ORD02610,2025-08-09,C1123,Female,26,Pune,Top,Shirt,4,799,0,3196.0,Cash,4.8,Cancelled
ORD02611,2025-01-01,C1469,Female,22,Delhi,Shoes,Sneakers,3,799,0,2397.0,UPI,4.8,Returned
ORD02612,2025-09-14,C1828,Female,44,Hyderabad,Top,T-Shirt,3,1999,20,4797.6,Net Banking,4.5,Returned
ORD02613,2025-08-05,C1024,Male,55,Pune,Dress,Maxi Dress,2,2499,5,4748.1,UPI,4.5,Delivered
ORD02614,2025-04-21,C1614,Male,49,Hyderabad,Dress,Maxi Dress,4,2499,0,9996.0,UPI,4.8,Cancelled
ORD02615,2025-07-17,C1960,Male,53,Hyderabad,Accessories,Handbag,1,999,15,849.15,UPI,4.5,Returned
ORD02616,2025-06-30,C1954,Female,20,Delhi,Accessories,Watch,3,499,20,1197.6,UPI,4.7,Cancelled
ORD02617,2025-03-24,C1389,Female,29,Hyderabad,Accessories,Watch,3,1499,20,3597.6,UPI,4.3,Delivered
ORD02618,2025-10-11,C1114,Female,46,Mumbai,Shoes,Sneakers,4,799,0,3196.0,Card,4.6,Returned
ORD02619,2025-04-25,C1744,Male,52,Mumbai,Top,Shirt,4,999,0,3996.0,UPI,4.2,Returned
ORD02620,2025-05-26,C1622,Male,44,Bengaluru,Accessories,Watch,3,499,10,1347.3,UPI,4.0,Returned
ORD02621,2025-07-14,C1539,Female,46,Delhi,Shoes,Heels,3,1999,0,5997.0,UPI,4.9,Cancelled
ORD02622,2025-08-09,C1046,Female,41,Bengaluru,Bottom,Leggings,1,499,15,424.15,Card,4.0,Returned
ORD02623,2025-03-17,C1016,Male,26,Delhi,Top,T-Shirt,1,2499,15,2124.15,Cash,3.8,Returned
ORD02624,2025-09-04,C1813,Male,19,Chennai,Bottom,Jeans,2,2999,15,5098.3,Card,4.6,Delivered
ORD02625,2025-08-01,C1110,Female,36,Hyderabad,Shoes,Heels,4,499,20,1596.8,Net Banking,4.7,Cancelled
ORD02626,2025-03-12,C1976,Female,36,Delhi,Top,T-Shirt,1,799,10,719.1,Cash,4.5,Delivered
ORD02627,2025-01-19,C1681,Male,54,Bengaluru,Dress,Maxi Dress,3,1999,0,5997.0,Net Banking,4.3,Cancelled
ORD02628,2025-07-20,C1219,Male,30,Delhi,Shoes,Sneakers,4,799,10,2876.4,Card,4.1,Cancelled
ORD02629,2025-05-30,C1228,Female,28,Hyderabad,Top,Crop Top,1,499,0,499.0,Cash,4.4,Cancelled
ORD02630,2025-10-18,C1579,Female,38,Delhi,Top,T-Shirt,4,2499,10,8996.4,Net Banking,3.7,Returned
ORD02631,2025-09-25,C1620,Female,28,Mumbai,Top,Crop Top,4,2499,5,9496.2,Cash,4.0,Delivered
ORD02632,2025-05-08,C1038,Male,32,Delhi,Shoes,Heels,4,499,0,1996.0,UPI,3.7,Returned
ORD02633,2025-02-10,C1675,Female,51,Hyderabad,Shoes,Sandals,4,1499,0,5996.0,UPI,3.8,Returned
ORD02634,2025-01-07,C1344,Male,44,Bengaluru,Dress,Kurti,2,2999,20,4798.4,Net Banking,4.8,Delivered
ORD02635,2025-09-27,C1566,Female,35,Bengaluru,Accessories,Handbag,2,799,20,1278.4,UPI,3.7,Cancelled
ORD02636,2025-08-31,C1400,Female,53,Delhi,Accessories,Watch,2,1499,0,2998.0,Cash,4.0,Returned
ORD02637,2025-03-18,C1257,Female,30,Chennai,Top,T-Shirt,2,799,10,1438.2,UPI,4.5,Delivered
ORD02638,2025-04-26,C1965,Male,25,Hyderabad,Shoes,Sneakers,4,499,10,1796.4,UPI,4.1,Cancelled
ORD02639,2025-05-15,C1806,Male,33,Chennai,Top,Shirt,4,2499,20,7996.8,Net Banking,4.7,Delivered
ORD02640,2025-02-17,C1894,Male,24,Hyderabad,Shoes,Sneakers,1,999,15,849.15,Card,4.9,Cancelled
ORD02641,2025-10-10,C1685,Male,36,Pune,Bottom,Leggings,2,999,15,1698.3,UPI,4.1,Delivered
ORD02642,2025-09-22,C1106,Male,53,Chennai,Bottom,Jeans,3,499,5,1422.15,UPI,4.6,Returned
ORD02643,2025-11-22,C1118,Female,55,Chennai,Dress,Maxi Dress,1,2499,5,2374.05,UPI,3.7,Returned
ORD02644,2025-10-21,C1762,Female,21,,Bottom,Leggings,1,1999,10,1799.1,Net Banking,4.1,Delivered
ORD02645,2025-04-12,C1107,Female,40,Bengaluru,Bottom,Trousers,4,1999,5,7596.2,Cash,3.6,Returned
ORD02646,2025-08-30,C1614,Female,21,Bengaluru,Shoes,Sneakers,2,1499,10,2698.2,Cash,4.5,Delivered
ORD02647,2025-10-25,C1628,Female,18,Hyderabad,Top,T-Shirt,4,999,10,3596.4,Card,4.4,Delivered
ORD02648,2025-04-06,C1835,Female,37,Pune,Accessories,Handbag,2,1499,20,2398.4,UPI,3.9,Returned
ORD02649,2025-02-03,C1719,Male,40,Bengaluru,Dress,Floral Dress,2,1499,15,2548.3,Net Banking,4.0,Delivered
ORD02650,2025-11-05,C1415,Female,36,Bengaluru,Dress,Kurti,1,499,0,499.0,UPI,5.0,Delivered
ORD02651,2025-01-11,C1062,Female,46,Delhi,Bottom,Jeans,4,499,15,1696.6,Net Banking,4.9,Returned
ORD02652,2025-10-30,C1278,Female,51,Pune,Accessories,Watch,4,2999,20,9596.8,Net Banking,4.7,Delivered
ORD02653,2025-08-22,C1817,Female,18,Pune,Top,Shirt,1,499,0,499.0,Net Banking,4.9,Returned
ORD02654,2025-11-01,C1202,Male,20,Bengaluru,Top,Crop Top,4,999,20,3196.8,UPI,4.9,Delivered
ORD02655,2025-01-19,C1284,Male,28,Pune,Dress,Maxi Dress,1,1999,15,1699.15,Cash,4.7,Returned
ORD02656,2025-05-24,C1232,Male,32,Chennai,Bottom,Jeans,3,999,20,2397.6,Cash,4.1,Cancelled
ORD02657,2025-03-24,C1234,Male,48,Chennai,Accessories,Scarf,4,2499,10,8996.4,UPI,4.1,Delivered
ORD02658,2025-12-22,C1816,Male,42,Chennai,Top,Shirt,2,499,0,998.0,Net Banking,4.0,Returned
ORD02659,2025-11-11,C1489,Female,33,Pune,Top,Crop Top,4,2499,0,9996.0,Net Banking,4.9,Delivered
ORD02660,2025-09-11,C1734,Male,30,Chennai,Accessories,Watch,4,2499,5,9496.2,Cash,3.9,Cancelled
ORD02661,2025-09-03,C1674,Female,53,Bengaluru,Shoes,Heels,2,2999,20,4798.4,UPI,3.7,Returned
ORD02662,2025-09-04,C1939,Female,46,Pune,Dress,Floral Dress,3,1999,5,5697.15,Net Banking,4.7,Delivered
ORD02663,2025-08-25,C1622,Male,25,Chennai,Bottom,Leggings,1,1499,5,1424.05,UPI,4.7,Returned
ORD02664,2025-04-07,C1956,Female,34,Bengaluru,Top,Shirt,1,1499,20,1199.2,Cash,4.3,Returned
ORD02665,2025-12-06,C1643,Female,41,Bengaluru,Top,Crop Top,4,499,0,1996.0,UPI,4.9,Delivered
ORD02666,2025-02-20,C1741,Female,43,Chennai,Accessories,Scarf,2,999,5,1898.1,Card,4.2,Returned
ORD02667,2025-03-30,C1398,Male,18,Pune,Bottom,Jeans,1,999,0,999.0,UPI,4.4,Delivered
ORD02668,2025-10-27,C1470,Male,53,Delhi,Dress,Floral Dress,3,1499,0,4497.0,Cash,4.1,Cancelled
ORD02669,2025-01-01,C1048,Male,30,Hyderabad,Accessories,Scarf,1,799,0,799.0,Cash,4.8,Cancelled
ORD02670,2025-09-02,C1130,Male,31,Pune,Shoes,Sandals,1,2999,20,2399.2,UPI,4.8,Returned
ORD02671,2025-05-06,C1643,Female,41,Delhi,Bottom,Trousers,1,1499,15,1274.15,Net Banking,4.9,Delivered
ORD02672,2025-03-13,C1021,Female,31,Pune,Accessories,Handbag,2,499,20,798.4,Net Banking,4.3,Returned
ORD02673,2025-03-21,C1194,Female,34,Pune,Dress,Maxi Dress,4,499,5,1896.2,Net Banking,4.7,Cancelled
ORD02674,2025-07-31,C1867,Female,45,Delhi,Top,Shirt,2,999,20,1598.4,UPI,4.4,Delivered
ORD02675,2025-12-04,C1183,Female,26,Hyderabad,Top,T-Shirt,1,2499,20,1999.2,Card,4.6,Cancelled
ORD02676,2025-05-04,C1472,Female,54,Delhi,Shoes,Heels,1,799,15,679.15,Card,4.8,Delivered
ORD02677,2025-12-17,C1532,Female,33,Chennai,Bottom,Jeans,4,2999,10,10796.4,Net Banking,3.9,Cancelled
ORD02678,2025-04-24,C1226,Male,45,Delhi,Accessories,Watch,1,2999,0,2999.0,UPI,3.6,Cancelled
ORD02679,2025-06-20,C1324,Female,21,Chennai,Accessories,Handbag,3,1999,15,5097.45,Net Banking,4.2,Cancelled
ORD02680,2025-07-02,C1590,Male,27,Pune,Top,Shirt,4,1999,0,7996.0,Cash,3.8,Returned
ORD02681,2025-07-23,C1404,Male,31,Mumbai,Top,Shirt,2,499,15,848.3,Card,3.8,Returned
ORD02682,2025-06-13,C1352,Female,47,Mumbai,Accessories,Watch,1,1999,0,1999.0,Net Banking,3.8,Cancelled
ORD02683,2025-06-27,C1069,Male,34,Chennai,Top,Crop Top,3,1499,20,3597.6,Net Banking,4.0,Returned
ORD02684,2025-08-22,C1012,Male,51,Bengaluru,Dress,Floral Dress,1,1499,5,1424.05,Card,5.0,Returned
ORD02685,2025-03-24,C1373,Female,28,Mumbai,Shoes,Sandals,4,2999,15,10196.6,Card,3.7,Delivered
ORD02686,2025-01-17,C1760,Male,54,Mumbai,Dress,Kurti,1,999,15,849.15,Cash,4.9,Cancelled
ORD02687,2025-01-21,C1909,Female,51,Hyderabad,Accessories,Handbag,4,799,5,3036.2,Card,4.7,Delivered
ORD02688,2025-05-29,C1557,Female,27,Mumbai,Top,Crop Top,4,799,15,2716.6,UPI,5.0,Returned
ORD02689,2025-10-09,C1302,Male,52,Bengaluru,Top,T-Shirt,1,1999,15,1699.15,Cash,4.8,Cancelled
ORD02690,2025-04-18,C1644,Female,38,Pune,Dress,Maxi Dress,2,1499,20,2398.4,Card,4.5,Cancelled
ORD02691,2025-07-06,C1906,Male,20,Hyderabad,Bottom,Leggings,3,499,0,1497.0,UPI,3.5,Cancelled
ORD02692,2025-03-30,C1212,Male,18,Mumbai,Bottom,Trousers,3,2499,5,7122.15,Net Banking,3.7,Delivered
ORD02693,2025-12-01,C1541,Male,18,Chennai,Shoes,Sneakers,2,799,10,1438.2,Card,3.6,Cancelled
ORD02694,2025-08-22,C1338,Male,54,Pune,Bottom,Trousers,2,2999,10,5398.2,Net Banking,3.8,Cancelled
ORD02695,2025-08-01,C1726,Female,32,Pune,Top,Crop Top,1,2999,20,2399.2,Net Banking,3.7,Returned
ORD02696,2025-04-16,C1878,Male,34,Delhi,Accessories,Watch,4,2499,10,8996.4,Cash,3.5,Returned
ORD02697,2025-10-25,C1475,Male,19,Chennai,Dress,Floral Dress,4,499,15,1696.6,Cash,4.1,Returned
ORD02698,2025-02-18,C1501,Female,37,Mumbai,Bottom,Trousers,1,499,10,449.1,Net Banking,4.6,Cancelled
ORD02699,2025-03-02,C1367,Male,38,Pune,Top,Crop Top,1,1999,5,1899.05,Net Banking,3.9,Cancelled
ORD02700,2025-03-25,C1725,Female,41,Mumbai,Accessories,Scarf,4,499,5,1896.2,Card,3.7,Cancelled
ORD02701,2025-04-09,C1466,Female,37,Mumbai,Top,T-Shirt,1,999,20,799.2,Cash,4.8,Returned
ORD02702,2025-06-24,C1764,Male,41,Pune,Dress,Kurti,3,1499,15,3822.45,UPI,3.8,Delivered
ORD02703,2025-12-18,C1445,Male,47,Bengaluru,Dress,Maxi Dress,2,2999,10,5398.2,Card,4.0,Returned
ORD02704,2025-01-10,C1992,Male,19,Delhi,Dress,Floral Dress,1,1499,10,1349.1,Cash,4.3,Cancelled
ORD02705,2025-06-08,C1846,Male,29,Hyderabad,Accessories,Handbag,4,499,20,1596.8,Card,4.1,Returned
ORD02706,2025-04-03,C1046,Female,40,Hyderabad,Bottom,Trousers,3,2499,10,6747.3,Net Banking,4.4,Returned
ORD02707,2025-02-15,C1109,Male,46,Hyderabad,Bottom,Leggings,4,1999,20,6396.8,Card,5.0,Delivered
ORD02708,2025-05-09,C1332,Male,23,Bengaluru,Bottom,Leggings,4,1499,5,5696.2,UPI,4.2,Cancelled
ORD02709,2025-12-04,C1950,Male,29,Pune,Accessories,Watch,4,499,0,1996.0,Card,4.8,Delivered
ORD02710,2025-04-11,C1278,Female,45,Chennai,Shoes,Sandals,4,499,0,1996.0,UPI,4.9,Delivered
ORD02711,2025-02-24,C1758,Male,33,Chennai,Accessories,Scarf,2,499,15,848.3,Net Banking,3.9,Cancelled
ORD02712,2025-01-25,C1934,Male,31,Hyderabad,Accessories,Handbag,4,499,10,1796.4,Net Banking,4.5,Cancelled
ORD02713,2025-11-26,C1986,Female,50,Chennai,Accessories,Scarf,3,2999,5,8547.15,UPI,4.3,Cancelled
ORD02714,2025-10-19,C1008,Male,48,Mumbai,Bottom,Jeans,4,1499,5,5696.2,Net Banking,3.6,Cancelled
ORD02715,2025-12-17,C1922,Female,37,Delhi,Bottom,Trousers,3,2999,10,8097.3,UPI,4.0,Delivered
ORD02716,2025-11-24,C1789,Female,36,Chennai,Shoes,Heels,2,2499,15,4248.3,Card,3.7,Returned
ORD02717,2025-05-13,C1255,Female,55,Chennai,Shoes,Heels,1,2499,15,2124.15,Card,3.5,Cancelled
ORD02718,2025-10-21,C1989,Female,41,Hyderabad,Accessories,Watch,1,1499,20,1199.2,Cash,4.6,Returned
ORD02719,2025-10-10,C1073,Female,48,Hyderabad,Accessories,Handbag,4,999,15,3396.6,Cash,4.5,Delivered
ORD02720,2025-08-15,C1667,Male,47,Bengaluru,Bottom,Trousers,1,1499,5,1424.05,Net Banking,3.6,Delivered
ORD02721,2025-10-01,C1223,Female,55,Mumbai,Top,Shirt,1,2499,0,2499.0,Card,4.2,Delivered
ORD02722,2025-04-07,C1418,Female,26,Hyderabad,Top,Crop Top,3,999,0,2997.0,Cash,3.9,Cancelled
ORD02723,2025-03-12,C1952,Female,38,Mumbai,Dress,Kurti,2,799,0,1598.0,Card,4.6,Returned
ORD02724,2025-08-19,C1159,Female,21,Mumbai,Top,Shirt,3,2999,0,8997.0,Card,3.9,Delivered
ORD02725,2025-11-10,C1337,Male,55,Mumbai,Top,Shirt,4,1499,0,5996.0,Cash,3.9,Returned
ORD02726,2025-07-30,C1116,Female,34,Pune,Bottom,Leggings,4,499,5,1896.2,Card,3.6,Returned
ORD02727,2025-07-20,C1113,Male,24,Hyderabad,Bottom,Leggings,3,1999,10,5397.3,Card,4.7,Cancelled
